Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";;"Punten woonruimte";Verzoeker
20173;Oudenoord;329;;;3513EP;UTRECHT;"Oudenoord 329, 3513EP UTRECHT";AT;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";19-04-21;Onzelfstandig;380,00;361,14;;;;;;;;;;;176;Huurder
65118;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"studio 2";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-04-21;Onzelfstandig;413,87;331,10;;;;;;;;;331,10;;;Huurder
65116;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"studio 1";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-04-21;Onzelfstandig;412,11;247,27;;;;;;;;;247,27;;;Huurder
65113;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"kamer 9";"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";23-04-21;Onzelfstandig;330,15;274,66;;;;;;;;;;;132;Huurder
148897;"Cornelis Krusemanstraat";64;;3;1075NS;AMSTERDAM;"Cornelis Krusemanstraat 64 3, 1075NS AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-04-21;Zelfstandig;810,20;486,12;;;;;;;;;486,12;;;Huurder
148730;"Cornelis Krusemanstraat ";64;;2;1075NS;AMSTERDAM;"Cornelis Krusemanstraat 64 2, 1075NS AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";14-04-21;Zelfstandig;684,60;684,60;;;;;;;;;684,60;;;Huurder
147906;Deltastraat;16;;II;1078PC;AMSTERDAM;"Deltastraat 16 II, 1078PC AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-04-21;Zelfstandig;746,84;298,74;;;;;;;;;298,74;;;Huurder
119525;Latherusstraat;99;;1;1032CW;AMSTERDAM;"Latherusstraat 99 1, 1032CW AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";14-04-21;Zelfstandig;309,74;309,74;;;;;;;;;309,74;;;Huurder
48644;"Van Beresteynstraat";53;;;2032SE;HAARLEM;"Van Beresteynstraat 53, 2032SE HAARLEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-04-21;Zelfstandig;;;;;;;;;;;;;;Huurder
65163;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"studio 3";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-04-21;Onzelfstandig;446,61;357,29;;;;;;;;;357,29;;;Huurder
278565;Stanleylaan;72;;;3526TM;UTRECHT;"Stanleylaan 72, 3526TM UTRECHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"Niet van toepassing";15-04-21;Zelfstandig;600,39;;;;;;;;;;600,39;;;Huurder
205086;Eemsstraat;41;;HS;1079TD;AMSTERDAM;"Eemsstraat 41 HS, 1079TD AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";15-04-21;Zelfstandig;735,40;735,40;;;;;;;;;735,40;;;Huurder
67681;"De Veldmaat";10;;616;7522NM;ENSCHEDE;"De Veldmaat 10 616, 7522NM ENSCHEDE";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";19-04-21;Zelfstandig;;;;;;;;;;;;;;Huurder
58200;Coendersweg;29;;A;9722GB;GRONINGEN;"Coendersweg 29 A, 9722GB GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";19-04-21;Zelfstandig;;;;;750,00;498,71;1.800,00;1.277,90;;;;;;Huurder
64972;Maldenhof;451;;;1106EN;AMSTERDAM;"Maldenhof 451, 1106EN AMSTERDAM";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";Gegrond;"De verzoeker wordt in het gelijk gesteld";29-03-21;Zelfstandig;;;;;;;;;;;;;;Huurder
196788;n.v.t;;;;n.v.t;UTRECHT;"n.v.t 0, n.v.t UTRECHT";;"Wet op het overleg huurders verhuurder (Wohv)";"Wel schending WOHV";"Niet van toepassing";07-04-21;;;;;;;;;;;;;;;Huurder
65173;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"kamer 9";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-04-21;Onzelfstandig;330,15;264,14;;;;;;;;;264,12;;;Huurder
65172;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"kamer 8";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-04-21;Onzelfstandig;348,30;278,64;;;;;;;;;278,64;;;Huurder
65171;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"kamer 7";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-04-21;Onzelfstandig;268,57;214,86;;;;;;;;;214,86;;;Huurder
65169;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"kamer 6";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-04-21;Onzelfstandig;347,78;278,22;;;;;;;;;278,22;;;Huurder
65168;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"kamer 5";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-04-21;Onzelfstandig;324,73;259,78;;;;;;;;;259,78;;;Huurder
65167;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"studio 4";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";23-04-21;Onzelfstandig;425,30;340,24;;;;;;;;;340,24;;;Huurder
48762;Einsteinlaan;100;;;7316GG;APELDOORN;"Einsteinlaan 100, 7316GG APELDOORN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-04-21;Zelfstandig;666,49;;;;;;;;;;;;;Huurder
67570;Bernhardkade;2;;A;2316RV;LEIDEN;"Bernhardkade 2 A, 2316RV LEIDEN";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";14-04-21;Zelfstandig;;;;;;;;;;;;;;Huurder
56618;Brouwersgracht;169;;3;1015GH;AMSTERDAM;"Brouwersgracht 169 3, 1015GH AMSTERDAM";;"Splitsen all-in huurprijs (art. 7:258 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";13-04-21;Zelfstandig;1.450,00;797,50;;;;362,50;;;;;;;;Huurder
73323;Abersonlaan;21;;;6703GE;WAGENINGEN;"Abersonlaan 21, 6703GE WAGENINGEN";;"Splitsen all-in huurprijs (art. 7:258 BW)";"Er is geen all in prijs";"De wederpartij wordt in het gelijk gesteld";19-04-21;Zelfstandig;450,00;450,00;;;;;;;;;;;;Huurder
53509;Moerkerkestraat;99;;B;3081RR;ROTTERDAM;"Moerkerkestraat 99 B, 3081RR ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";21-04-21;Zelfstandig;665,59;;;;;;;;;;665,59;;;Huurder
49691;Dorpsweg;60;;C;3083LC;ROTTERDAM;"Dorpsweg 60 C, 3083LC ROTTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De wederpartij wordt in het gelijk gesteld";21-04-21;Zelfstandig;1.575,00;530,41;;;;;;;;;;;108;Huurder
75882;Coendersweg;29;;"APP 3";9722GB;GRONINGEN;"Coendersweg 29 APP 3, 9722GB GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";19-04-21;Zelfstandig;;;;;1.800,00;1.397,66;;;;;;;;Huurder
74322;"Van Heuven Goedhartlaan";697;;;1181KZ;AMSTELVEEN;"Van Heuven Goedhartlaan 697, 1181KZ AMSTELVEEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";21-04-21;Zelfstandig;;;;;1.222,82;986,11;1.123,69;1.016,84;;;;;;Huurder
74320;"Van Heuven Goedhartlaan";697;;;1181KZ;AMSTELVEEN;"Van Heuven Goedhartlaan 697, 1181KZ AMSTELVEEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";21-04-21;Zelfstandig;560,98;;;;;;;;;;;;;Huurder
73638;Tourniairestraat;1;;;1065KK;AMSTERDAM;"Tourniairestraat 1, 1065KK AMSTERDAM";223;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";23-04-21;Onzelfstandig;;;;;900,00;445,88;750,00;387,83;;;;;;Huurder
132561;"Groot Hertoginnelaan";232;;D;2517EX;"DEN HAAG";"Groot Hertoginnelaan 232 D, 2517EX DEN HAAG";;"Splitsen all-in huurprijs (art. 7:258 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";19-04-21;Zelfstandig;995,00;995,00;;;;;;;;;;;;Huurder
96308;"Laan van Meerdervoort";15;;;2517AB;"DEN HAAG";"Laan van Meerdervoort 15, 2517AB DEN HAAG";;"Splitsen all-in huurprijs (art. 7:258 BW)";"Er is geen all in prijs";"De wederpartij wordt in het gelijk gesteld";19-04-21;Zelfstandig;603,47;603,47;;;;;;;;;;;;Huurder
60383;Katendrechtsestraat;58;;;3072NX;ROTTERDAM;"Katendrechtsestraat 58, 3072NX ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";16-04-21;Zelfstandig;329,73;;;;;;;;;;131,89;;;Huurder
57468;Wold;15;;;8225AE;LELYSTAD;"Wold 15, 8225AE LELYSTAD";;"Melding herstel van gebreken (art. 4.3 UHW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";16-04-21;Zelfstandig;369,20;615,33;;;;;;;;;;;;Verhuurder
56649;"Domela Nieuwenhuisstraat";11;;;1544RK;ZAANDIJK;"Domela Nieuwenhuisstraat 11, 1544RK ZAANDIJK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";16-04-21;Zelfstandig;623,60;623,60;;;;;;;;;;;;Huurder
51019;Weenapad;95;;A;3013AS;ROTTERDAM;"Weenapad 95 A, 3013AS ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";16-04-21;Zelfstandig;310,00;186,00;;;;;;;;;186,00;;;Huurder
121514;"Graaf Adolf van Nassaustraat ";3;;A;3051GC;ROTTERDAM;"Graaf Adolf van Nassaustraat 3 A, 3051GC ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-04-21;Zelfstandig;570,42;228,17;;;;;;;;;228,17;;;Huurder
73648;"De Cleijne Cleij";26;;;1391DR;ABCOUDE;"De Cleijne Cleij 26, 1391DR ABCOUDE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";16-04-21;Zelfstandig;716,72;501,70;;;;;;;;;501,70;;;Huurder
61319;"Jacob van Lennepkade";189;;;1054ZN;AMSTERDAM;"Jacob van Lennepkade 189, 1054ZN AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";16-04-21;Zelfstandig;183,21;183,21;;;;;;;;;;;;Huurder
66966;"Van Helt Stocadestraat";36;;H;1073JD;AMSTERDAM;"Van Helt Stocadestraat 36 H, 1073JD AMSTERDAM";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";29-03-21;Zelfstandig;;;;;;;;;;;;;;Huurder
94380;"Spaarnestraat ";1;;;2314TL;"LEIDEN ";"Spaarnestraat 1, 2314TL LEIDEN ";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";08-04-21;Zelfstandig;453,79;;;;;;;;;;453,79;;;Huurder
65092;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"studio 4";"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";23-04-21;Onzelfstandig;425,30;414,36;;;;;;;;;;;217;Huurder
188330;Vegastraat;114;;;1033HX;AMSTERDAM;"Vegastraat 114, 1033HX AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";15-04-21;Zelfstandig;469,49;469,49;;;;;;;;;469,49;;;Huurder
65095;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"kamer 5";"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";23-04-21;Onzelfstandig;324,73;274,66;;;;;;;;;;;132;Huurder
65105;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"kamer 7";"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";23-04-21;Onzelfstandig;268,57;226,81;;;;;;;;;;;109;Huurder
65101;Groenestraat;198;;;6531HX;NIJMEGEN;"Groenestraat 198, 6531HX NIJMEGEN";"kamer 6";"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";23-04-21;Onzelfstandig;347,78;297,56;;;;;;;;;;;143;Huurder
252827;Dongestraat;15;;3;1078JV;AMSTERDAM;"Dongestraat 15 3, 1078JV AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken deels verholpen of niet verholpen";"De wederpartij wordt in het gelijk gesteld";21-04-21;Zelfstandig;597,30;;;;;;;;;;;;;Huurder
91202;Bronkhorststraat;29;;A;2316SX;LEIDEN;"Bronkhorststraat 29 A, 2316SX LEIDEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";29-03-21;Zelfstandig;925,00;340,09;;;;;;;;;;;71;Huurder
72984;"Jan Ligthartstraat";63;;;2941SB;LEKKERKERK;"Jan Ligthartstraat 63, 2941SB LEKKERKERK";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";29-03-21;Zelfstandig;;;;;;;;;;;;;;Huurder
112263;Boschdreef;75;;;2352BD;LEIDERDORP;"Boschdreef 75, 2352BD LEIDERDORP";;"Wet op het overleg huurders verhuurder (Wohv)";"Wel schending WOHV";"Niet van toepassing";07-04-21;;;;;;;;;;;;;;;Huurder
56707;Watergangpolderplein;35;;;2807MV;GOUDA;"Watergangpolderplein 35, 2807MV GOUDA";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";03-05-21;Zelfstandig;;;;;;;;;;;;;;Huurder
60831;"Burgemeester van Haarenlaan";759;;;3119GA;SCHIEDAM;"Burgemeester van Haarenlaan 759, 3119GA SCHIEDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-05-21;Zelfstandig;509,00;509,00;;;;;;;;;;;;Huurder
62637;Daendelsstraat;10;;"Studio 1e ET AZ";3531GD;UTRECHT;"Daendelsstraat 10 Studio 1e ET AZ, 3531GD UTRECHT";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";03-05-21;Zelfstandig;;;;;;;;;;;;;;Huurder
60988;Korhaanstraat;30;;A;3083XP;ROTTERDAM;"Korhaanstraat 30 A, 3083XP ROTTERDAM";;"Huurverhoging na woningverbetering (art. 7:255 BW) (verhuurder)";"Huurprijs mag verhoogd worden";"De wederpartij wordt in het gelijk gesteld";13-05-21;Zelfstandig;680,00;698,67;;;;;;;;;;;140;Verhuurder
63206;Korhaanstraat;30;;A;3083XP;ROTTERDAM;"Korhaanstraat 30 A, 3083XP ROTTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";13-05-21;Zelfstandig;680,00;680,00;;;;;;;;;;;140;Huurder
74379;Pahudstraat;145;;;2593TD;"DEN HAAG";"Pahudstraat 145, 2593TD DEN HAAG";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";03-05-21;Zelfstandig;;;;;;;;;;;;;;Huurder
77958;"Helper Brink ";25;;A;9722EG;GRONINGEN;"Helper Brink 25 A, 9722EG GRONINGEN";"2ET AZ LKS";"Huurverlaging op grond van punten (art. 7:254 BW)";"Deels gegrond";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";04-05-21;Onzelfstandig;340,00;220,08;;;;;;;;;;;104;Huurder
77963;"Helper Brink ";25;;A;9722EG;GRONINGEN;"Helper Brink 25 A, 9722EG GRONINGEN";"3 ET";"Huurverlaging op grond van punten (art. 7:254 BW)";"Deels gegrond";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";04-05-21;Onzelfstandig;340,00;194,73;;;;;;;;;;;92;Huurder
77969;"Helper Brink ";25;;A;9722EG;GRONINGEN;"Helper Brink 25 A, 9722EG GRONINGEN";"1ET VZ";"Huurverlaging op grond van punten (art. 7:254 BW)";"Deels gegrond";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";04-05-21;Onzelfstandig;360,00;281,47;;;;;;;;;;;133;Huurder
140953;"Sint Annalandstraat ";23;;;3086TA;ROTTERDAM;"Sint Annalandstraat 23, 3086TA ROTTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";04-05-21;Zelfstandig;;;;;540,00;;;;;;;;;Huurder
77980;"Helper Brink ";25;;A;9722EG;GRONINGEN;"Helper Brink 25 A, 9722EG GRONINGEN";"2ET VZ RTS+AZ RTS";"Huurverlaging op grond van punten (art. 7:254 BW)";"Deels gegrond";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";04-05-21;Onzelfstandig;260,00;184,74;;;;;;;;;;;87;Huurder
63951;Libelleweide;7;;;3437VJ;NIEUWEGEIN;"Libelleweide 7, 3437VJ NIEUWEGEIN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";17-05-21;Zelfstandig;540,75;540,75;;;;;;;;;540,75;;;Huurder
121620;Reyerdijk;117;;;3079NC;ROTTERDAM;"Reyerdijk 117, 3079NC ROTTERDAM";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";Gegrond;"De verzoeker wordt in het gelijk gesteld";03-05-21;Zelfstandig;;;;;;;;;;;;;;Huurder
89412;"Pahudstraat ";145;;;2593TD;"DEN HAAG";"Pahudstraat 145, 2593TD DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";03-05-21;Zelfstandig;456,50;456,50;;;;;;;;;;;;Huurder
56241;Kanaalstraat;85;;Bis;3531CC;UTRECHT;"Kanaalstraat 85 Bis, 3531CC UTRECHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";07-05-21;Onzelfstandig;520,00;199,79;;130,00;;;;;;;;;87;Huurder
69039;Schieweg;147;;A;3038AN;ROTTERDAM;"Schieweg 147 A, 3038AN ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-05-21;Zelfstandig;670,91;402,55;;;;;;;;;402,55;;;Huurder
69001;"Statenweg ";13;;D;3039HB;"ROTTERDAM ";"Statenweg 13 D, 3039HB ROTTERDAM ";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";14-05-21;Zelfstandig;;;;;;;;;;;;;;Huurder
56248;Kanaalstraat;85;;Bis;3531CC;UTRECHT;"Kanaalstraat 85 Bis, 3531CC UTRECHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";07-05-21;Onzelfstandig;570,00;328,74;;142,50;;;;;;;;;138;Huurder
67425;Abrikozenstraat;106;;;1033KG;AMSTERDAM;"Abrikozenstraat 106, 1033KG AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";07-05-21;Zelfstandig;658,81;;;;;;;;;;395,29;;;Huurder
213463;"Grote Houtweg";245;;A;1944HE;BEVERWIJK;"Grote Houtweg 245 A, 1944HE BEVERWIJK";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";06-05-21;Zelfstandig;676,00;509,59;;;;;;;;;;;88;Huurder
188269;Houten;1;;;3991NP;HOUTEN;"Houten 1, 3991NP HOUTEN";;"Wet op het overleg huurders verhuurder (Wohv)";"Geen schending WOHV";"Niet van toepassing";26-05-21;;;;;;;;;;;;;;;Huurder
79018;rozenlaan;6;;;3871GK;HOEVELAKEN;"rozenlaan 6, 3871GK HOEVELAKEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";25-05-21;Zelfstandig;;;;;;;;;;;;;;Huurder
72237;Oldewierde;88;;;1353HK;ALMERE;"Oldewierde 88, 1353HK ALMERE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";17-05-21;Zelfstandig;331,25;265,00;;;;;;;;;265,00;;;Huurder
70785;Vrijheidslaan;21;;HS;1079KB;AMSTERDAM;"Vrijheidslaan 21 HS, 1079KB AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";17-05-21;Zelfstandig;101,61;40,64;;;;;;;;;40,64;;;Huurder
202172;"Almastraat ";14;;;9781AP;BEDUM;"Almastraat 14, 9781AP BEDUM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";26-07-21;Zelfstandig;402,14;;;;;;;;;;;;;Huurder
187870;"Oosterweg ";1;;;9724CA;GRONINGEN;"Oosterweg 1, 9724CA GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";26-07-21;Zelfstandig;;;;;175,00;197,48;;;;;;;;Huurder
110187;"Plantage Doklaan";28;;H;1018CN;AMSTERDAM;"Plantage Doklaan 28 H, 1018CN AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";26-07-21;Zelfstandig;;;;;;;;;;;;;;Huurder
102511;"Sint Janshaven";18;;;3078XG;ROTTERDAM;"Sint Janshaven 18, 3078XG ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";26-07-21;Zelfstandig;597,30;477,84;;;;;;;;;;;;Huurder
93672;Boerschaplaan;4;;;3034ZD;ROTTERDAM;"Boerschaplaan 4, 3034ZD ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";26-07-21;Zelfstandig;658,28;;;;;;;;;;;;;Huurder
73157;Aziëlaan;324;;;3526SK;UTRECHT;"Aziëlaan 324, 3526SK UTRECHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-07-21;Zelfstandig;765,65;765,65;;;;;;;;;;;;Huurder
71945;"Baron G.A.Tindalplein";183;;;1019TW;AMSTERDAM;"Baron G.A.Tindalplein 183, 1019TW AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-07-21;Zelfstandig;601,85;601,85;;;;;;;;;240,60;;;Huurder
