Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";;"Punten woonruimte";Verzoeker
10577;Ringweg;230;;;1507BM;ZAANDAM;"Ringweg 230, 1507BM ZAANDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";20-12-18;Zelfstandig;710,68;710,68;;;;;;;;;;;;Huurder
10284;Saenredamstraat;42;;C;1072CH;AMSTERDAM;"Saenredamstraat 42 C, 1072CH AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";20-12-18;Zelfstandig;;;;;89,33;89,33;;;;;;;;Huurder
7614;Oostmaaslaan;209;;A;3063AT;ROTTERDAM;"Oostmaaslaan 209 A, 3063AT ROTTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";20-12-18;Onzelfstandig;480;293,45;;;;;;;;;;;;Huurder
11007;Rhenenstraat;140;;;2546TX;"DEN HAAG";"Rhenenstraat 140, 2546TX DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";20-12-18;Zelfstandig;537,57;322,54;;;;;;;;;;;;Huurder
10624;Swammerdamstraat;29;;E;1091RP;AMSTERDAM;"Swammerdamstraat 29 E, 1091RP AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";20-12-18;Zelfstandig;295,53;236,42;;;;;;;;;;;;Huurder
13909;"Johannes Meewisstraat";55;;-1;1063CG;AMSTERDAM;"Johannes Meewisstraat 55 -1, 1063CG AMSTERDAM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Niet ontvankelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";20-12-18;Zelfstandig;715;631,97;;;;;;;;;;;;Huurder
11919;Buitensingel;87;;;7204HB;ZUTPHEN;"Buitensingel 87, 7204HB ZUTPHEN";;"Huurverhoging na woningverbetering (art. 7:255 BW) (huurder)";"Huurprijs mag verhoogd worden";"De wederpartij wordt in het gelijk gesteld";20-12-18;Zelfstandig;402,95;440,45;;;;;;;;;;;;Huurder
14841;Goudenregenstraat;34;;;2906CM;"CAPELLE AAN DEN IJSSEL";"Goudenregenstraat 34, 2906CM CAPELLE AAN DEN IJSSEL";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Gebreken geheel verholpen";"De wederpartij wordt in het gelijk gesteld";20-12-18;Zelfstandig;544,22;544,22;;;;;;;;;;;;Huurder
14593;Zwaanhals;268;;A1;3035KM;ROTTERDAM;"Zwaanhals 268 A1, 3035KM ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Niet ontvankelijk";"Niet van toepassing";20-12-18;Zelfstandig;483,56;483,56;;;;;;;;;;;;Huurder
16469;Varnasingel;84;;;3067EZ;ROTTERDAM;"Varnasingel 84, 3067EZ ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";20-12-18;Zelfstandig;457,27;137,18;;;;;;;;;;;;Huurder
16226;Schoolstraat;48;;;1354HR;ALMERE;"Schoolstraat 48, 1354HR ALMERE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";20-12-18;Zelfstandig;680,63;680,63;;;;;;;;;;;;Huurder
19779;"Robert Fruinlaan";13;;3;1065XV;AMSTERDAM;"Robert Fruinlaan 13 3, 1065XV AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";20-12-18;Zelfstandig;1500;657,91;;;;;;;;;;;;Huurder
17164;Vespuccistraat;40;;3H;1056SM;AMSTERDAM;"Vespuccistraat 40 3H, 1056SM AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";20-12-18;Zelfstandig;551,49;220,6;;;;;;;;;;;;Huurder
25159;Mauritsstraat;39;;;2902HJ;"CAPELLE AAN DEN IJSSEL";"Mauritsstraat 39, 2902HJ CAPELLE AAN DEN IJSSEL";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";20-12-18;Zelfstandig;598;598;;;;;;;;;;;;Huurder
29566;Maresingel;54;;E;2316HE;LEIDEN;"Maresingel 54 E, 2316HE LEIDEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De wederpartij wordt in het gelijk gesteld";20-12-18;Zelfstandig;695;590,51;;;;;;;;;;;;Huurder
29432;"De Meander";12;;;7325EV;APELDOORN;"De Meander 12, 7325EV APELDOORN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";20-12-18;"Woonwagen of woonwagenstandplaats";588,44;588,44;;;;;;;;;;;;Huurder
26907;Langkampweg;24;;;8101AS;RAALTE;"Langkampweg 24, 8101AS RAALTE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";20-12-18;Zelfstandig;751,91;751,91;;;;;;;;;;;;Huurder
14269;Noorwitsstraat;106;;;3067KS;ROTTERDAM;"Noorwitsstraat 106, 3067KS ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;679,21;271,68;;;;;;;;;;;;Huurder
37191;"van Hallstraat";5;;;8121ZP;OLST;"van Hallstraat 5, 8121ZP OLST";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";20-12-18;Zelfstandig;486,86;486,86;;;;;;;;;;;;Huurder
15006;Hijkerveld;122;;;3085PC;ROTTERDAM;"Hijkerveld 122, 3085PC ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;577,21;519,49;;;;;;;;;;;;Huurder
14842;Leeuwerikstraat;39;;;4793HH;FIJNAART;"Leeuwerikstraat 39, 4793HH FIJNAART";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;514,1;514,1;;;;;;;;;;;;Huurder
15894;Houtmanstraat;20;;HR;1013MN;AMSTERDAM;"Houtmanstraat 20 HR, 1013MN AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;;;;;3960;1411,79;;;;;;;;Huurder
16315;Strobloemstraat;15;;C;3051ET;ROTTERDAM;"Strobloemstraat 15 C, 3051ET ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";Huurbevriezing;"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;414,03;414,03;;;;;;;;;;;;Huurder
17013;Saturnus;33;;;1115TD;DUIVENDRECHT;"Saturnus 33, 1115TD DUIVENDRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;;;;;3197,13;1403,85;;;;;;;;Huurder
17040;Laurierstraat;153;;;2563SG;"DEN HAAG";"Laurierstraat 153, 2563SG DEN HAAG";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;725;554,22;;;;;;;;;;;;Huurder
17428;Havikstraat;24;;;3514TR;UTRECHT;"Havikstraat 24, 3514TR UTRECHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-12-18;Onzelfstandig;320;128;;;;;;;;;;;;Huurder
17149;Bakkersstraat;321;;;2513VX;"DEN HAAG";"Bakkersstraat 321, 2513VX DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;478,68;191,47;;;;;;;;;;;;Huurder
17697;Weteringstraat;92;;;3061PR;ROTTERDAM;"Weteringstraat 92, 3061PR ROTTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";19-12-18;Onzelfstandig;;;;;1398,89;405,32;;;;;;;;Huurder
17445;"Jodocus van Lodesteinstraat";4;;;3553TC;UTRECHT;"Jodocus van Lodesteinstraat 4, 3553TC UTRECHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";19-12-18;Onzelfstandig;235;155,88;;;;;;;;;;;;Huurder
17926;Koekoekstraat;11;;;3514CS;UTRECHT;"Koekoekstraat 11, 3514CS UTRECHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;571,2;342,72;;;;;;;;;;;;Huurder
17842;Zamenhofdreef;77;;1G;3562JV;UTRECHT;"Zamenhofdreef 77 1G, 3562JV UTRECHT";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";19-12-18;Onzelfstandig;375;277;;;;;;;;;;;;Huurder
18622;Oetgensstraat;11;;;1091RA;AMSTERDAM;"Oetgensstraat 11, 1091RA AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;409,57;409,57;;;;;;;;;;;;Huurder
18565;"Johan de Wittlaan";289;;1;6828XN;ARNHEM;"Johan de Wittlaan 289 1, 6828XN ARNHEM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;1025;1025;;;;;;;;;;;;Huurder
17932;"Ubbergse Holleweg";2;;;6574AS;UBBERGEN;"Ubbergse Holleweg 2, 6574AS UBBERGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De wederpartij wordt in het gelijk gesteld";19-12-18;Onzelfstandig;;;;;358,43;241,38;;;;;;;;Huurder
19078;Koningsweg;85;;A;3582GC;UTRECHT;"Koningsweg 85 A, 3582GC UTRECHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;450,35;295,5;;;;;;;;;;;;Huurder
19032;Puccinidreef;19;;;2253SM;VOORSCHOTEN;"Puccinidreef 19, 2253SM VOORSCHOTEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;820;820;;;;;;;;;;;;Huurder
19088;Siemenwei;19;;;4464BX;GOES;"Siemenwei 19, 4464BX GOES";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;537,71;537,71;;;;;;;;;;;;Huurder
20140;"Koning Lodewijklaan";6;;F;7314GE;APELDOORN;"Koning Lodewijklaan 6 F, 7314GE APELDOORN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;600,87;600,87;;;;;;;;;;;;Huurder
19709;"Jacob Catsstraat";23;;BIS;3521VE;UTRECHT;"Jacob Catsstraat 23 BIS, 3521VE UTRECHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;400,96;240,58;;;;;;;;;;;;Huurder
20326;Glazenierslaan;13;;;3454GP;"DE MEERN";"Glazenierslaan 13, 3454GP DE MEERN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;592,49;355,49;;;;;;;;;;;;Huurder
20824;Anjerstraat;2;;;4645EH;PUTTE;"Anjerstraat 2, 4645EH PUTTE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;811,74;324,7;;;;;;;;;;;;Huurder
20939;Bogotastraat;11;;;2548HH;"DEN HAAG";"Bogotastraat 11, 2548HH DEN HAAG";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;1196;1223,1;;;;;;;;;;;;Huurder
20865;Kraneweg;49;;A;9718JG;GRONINGEN;"Kraneweg 49 A, 9718JG GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";19-12-18;Onzelfstandig;;;;;2020,32;955,93;;;;;;;;Huurder
21064;Julianastraat;41;;;4702EA;ROOSENDAAL;"Julianastraat 41, 4702EA ROOSENDAAL";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;414,02;414,02;;;;;;;;;;;;Huurder
21938;"Korte Poten";18;;A;2511ED;"DEN HAAG";"Korte Poten 18 A, 2511ED DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-12-18;Onzelfstandig;369;147,6;;;;;;;;;;;;Huurder
21790;Vaartweg;19;;4;1211JD;HILVERSUM;"Vaartweg 19 4, 1211JD HILVERSUM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;779,47;311,79;;;;;;;;;;;;Huurder
22789;Mahlerstraat;50;;;5011MG;TILBURG;"Mahlerstraat 50, 5011MG TILBURG";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;645,85;645,85;;;;;;;;;;;;Huurder
23493;Marspoortstraat;15;;B;7201JA;ZUTPHEN;"Marspoortstraat 15 B, 7201JA ZUTPHEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;870;870;;;;;;;;;;;;Huurder
23191;Haverschmidtlaan;35;;;4707KT;ROOSENDAAL;"Haverschmidtlaan 35, 4707KT ROOSENDAAL";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;745,64;745,64;;;;;;;;;;;;Huurder
24028;"Frans Halsstraat";33;;A;3202TE;SPIJKENISSE;"Frans Halsstraat 33 A, 3202TE SPIJKENISSE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;573,22;573,22;;;;;;;;;;;;Huurder
24934;"Sint Ludgerusstraat";20;;;3553CR;UTRECHT;"Sint Ludgerusstraat 20, 3553CR UTRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";19-12-18;Onzelfstandig;;;;;1125;349,1;;;;;;;;Huurder
25985;"Professor Cobbenhagenlaan";490;;;5037DK;TILBURG;"Professor Cobbenhagenlaan 490, 5037DK TILBURG";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;710;609,29;;;;;;;;;;;;Huurder
25332;Hijkerveld;104;;;3085PC;ROTTERDAM;"Hijkerveld 104, 3085PC ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;682,86;614,57;;;;;;;;;;;;Huurder
26880;Bilderdijkstraat;6;;B;2513CP;"DEN HAAG";"Bilderdijkstraat 6 B, 2513CP DEN HAAG";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";19-12-18;Zelfstandig;640;523,08;;;;;;;;;;;;Huurder
26422;Spittaalstraat;106;;A;7201EG;ZUTPHEN;"Spittaalstraat 106 A, 7201EG ZUTPHEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;814,56;814,56;;;;;;;;;;;;Huurder
26313;Hortensialaan;4;;B;9713KM;GRONINGEN;"Hortensialaan 4 B, 9713KM GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;;;;;1444;422,59;;;;;;;;Huurder
26213;"Nieuwe Binnenweg";334;;B;3023ER;ROTTERDAM;"Nieuwe Binnenweg 334 B, 3023ER ROTTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;;;;;2750;632,65;;;;;;;;Huurder
27929;"Willem van Oranjestraat";10;;;4931NJ;GEERTRUIDENBERG;"Willem van Oranjestraat 10, 4931NJ GEERTRUIDENBERG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;799,8;799,8;;;;;;;;;;;;Huurder
27381;Vleutenseweg;369;;"1 ET";3532HH;UTRECHT;"Vleutenseweg 369 1 ET, 3532HH UTRECHT";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;672;335,39;;;;;;;;;;;;Huurder
28329;"Verlengde Hereweg";5;;1;9721AB;GRONINGEN;"Verlengde Hereweg 5 1, 9721AB GRONINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;710;574,94;;;;;;;;;;;;Huurder
32422;Gagelweg;16;;;4661GJ;HALSTEREN;"Gagelweg 16, 4661GJ HALSTEREN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-12-18;Zelfstandig;710,54;710,54;;;;;;;;;;;;Huurder
644;"Henry Dunantlaan";22;;;4334BA;MIDDELBURG;"Henry Dunantlaan 22, 4334BA MIDDELBURG";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";18-12-18;Zelfstandig;635;531,87;;;;;;;;;;;;Huurder
35698;Bansingel;41;;;4731VN;OUDENBOSCH;"Bansingel 41, 4731VN OUDENBOSCH";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-12-18;Zelfstandig;558,65;223,46;;;;;;;;;;;;Huurder
816;Linnaeusstraat;109;;E;2522GG;"DEN HAAG";"Linnaeusstraat 109 E, 2522GG DEN HAAG";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";18-12-18;Zelfstandig;;;;;1150;401,11;;;;;;;;Huurder
1970;"Karel de Stoutestraat";8;;B;3082BH;ROTTERDAM;"Karel de Stoutestraat 8 B, 3082BH ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-12-18;Zelfstandig;566,51;226,6;;;;;;;;;;;;Huurder
4949;Milanenhorst;147;;;2317CH;LEIDEN;"Milanenhorst 147, 2317CH LEIDEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";18-12-18;Zelfstandig;;;;;2390,81;1171,28;;;;;;;;Huurder
5589;Briljantstraat;341;;;9743NM;GRONINGEN;"Briljantstraat 341, 9743NM GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";18-12-18;Onzelfstandig;;;;;575;147,3;;;;;;;;Huurder
10125;"Poptahof Zuid";555;;;2624SJ;DELFT;"Poptahof Zuid 555, 2624SJ DELFT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";18-12-18;Zelfstandig;0;0;;;;;;;;;;;;Huurder
10448;Schoolweg;13;;;5397BB;LITH;"Schoolweg 13, 5397BB LITH";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";18-12-18;Zelfstandig;605,88;605,88;;;;;;;;;;;;Huurder
10614;"Korte Nieuwstraat";76;;;5014HA;TILBURG;"Korte Nieuwstraat 76, 5014HA TILBURG";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-12-18;Zelfstandig;816;569,76;;;;;;;;;;;;Huurder
12454;Kannenburg;3;;;2804ZV;GOUDA;"Kannenburg 3, 2804ZV GOUDA";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-12-18;Zelfstandig;620,32;372,19;;;;;;;;;;;;Huurder
12484;"Nieuwe Binnenweg";334;;B;3023ER;ROTTERDAM;"Nieuwe Binnenweg 334 B, 3023ER ROTTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";18-12-18;Onzelfstandig;;;;;3300;953,71;;;;;;;;Huurder
12660;Spirealaan;41;;a;9741PB;GRONINGEN;"Spirealaan 41 a, 9741PB GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";18-12-18;Zelfstandig;;;;;2136,72;1247,85;;;;;;;;Huurder
12662;"P.J. Oudplein";99;;;3332XH;ZWIJNDRECHT;"P.J. Oudplein 99, 3332XH ZWIJNDRECHT";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";18-12-18;Zelfstandig;;;;;1897,29;1897,29;;;;;;;;Huurder
13458;"Monseigneur Suijsstraat";39;;;5375AH;REEK;"Monseigneur Suijsstraat 39, 5375AH REEK";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";18-12-18;Zelfstandig;395,3;395,3;;;;;;;;;;;;Huurder
14210;Hijkerveld;124;;;3085PC;ROTTERDAM;"Hijkerveld 124, 3085PC ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-12-18;Zelfstandig;583,56;525,2;;;;;;;;;;;;Huurder
14726;Paterswoldestraat;88;;;2545HT;"DEN HAAG";"Paterswoldestraat 88, 2545HT DEN HAAG";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";18-12-18;Zelfstandig;396,23;396,23;;;;;;;;;;;;Huurder
7248;Ellertsveld;15;;;9642GH;VEENDAM;"Ellertsveld 15, 9642GH VEENDAM";;"Huurverhoging na woningverbetering (art. 7:255 BW) (huurder)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";18-12-18;Zelfstandig;638,54;676,52;;;;;;;;;;;;Huurder
14608;Eijkmanstraat;18;;1;1097KR;AMSTERDAM;"Eijkmanstraat 18 1, 1097KR AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";10-12-18;Zelfstandig;708,68;283,47;;;;;;;;;;;;Huurder
10109;Prinsenlaan;460;;;3066KD;ROTTERDAM;"Prinsenlaan 460, 3066KD ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";06-12-18;Zelfstandig;638,74;638,74;;;;;;;;;;;;Huurder
12927;Nieuwstraat;12;;;5911JT;VENLO;"Nieuwstraat 12, 5911JT VENLO";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";06-12-18;Onzelfstandig;350;180;;;;;;;;;;;;Huurder
15197;Bloemhof;59;;;1403NB;BUSSUM;"Bloemhof 59, 1403NB BUSSUM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";05-12-18;Zelfstandig;566,14;566,14;;;;;;;;;;;;Huurder
14273;Stationsweg;152;;;1815CG;ALKMAAR;"Stationsweg 152, 1815CG ALKMAAR";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";05-12-18;Onzelfstandig;475;475;;;;;;;;;;;;Huurder
12521;Essenburgsingel;119;;A03;3022EJ;ROTTERDAM;"Essenburgsingel 119 A03, 3022EJ ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";05-12-18;Zelfstandig;510;204;;;;;;;;;;;;Huurder
